Symbol,Name,Sector,Industry
PBH,Prestige Consumer Healthcare Inc.,Health Care,Major Pharmaceuticals
PDEX,"Pro-Dex, Inc.",Health Care,Medical/Dental Instruments
PGNX,Progenics Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
PRPH,"ProPhase Labs, Inc.",Health Care,Major Pharmaceuticals
PRQR,ProQR Therapeutics N.V.,Health Care,Major Pharmaceuticals
PLX,"Protalix BioTherapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PTI,"Proteostasis Therapeutics, Inc.",Health Care,Major Pharmaceuticals
PRTA,Prothena Corporation plc,Health Care,Major Pharmaceuticals
PMD,Psychemedics Corporation,Health Care,Medical Specialities
PTCT,"PTC Therapeutics, Inc.",Health Care,Major Pharmaceuticals
PULM,"Pulmatrix, Inc.",Health Care,Major Pharmaceuticals
PBYI,Puma Biotechnology Inc,Health Care,Major Pharmaceuticals
QGEN,Qiagen N.V.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
DGX,Quest Diagnostics Incorporated,Health Care,Medical Specialities
QDEL,Quidel Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
QTNT,Quotient Limited,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
RDUS,"Radius Health, Inc.",Health Care,Major Pharmaceuticals
RDNT,"RadNet, Inc.",Health Care,Medical Specialities
REPH,"Recro Pharma, Inc.",Health Care,Major Pharmaceuticals
RDHL,Redhill Biopharma Ltd.,Health Care,Major Pharmaceuticals
REGN,"Regeneron Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
RHE,"Regional Health Properties, Inc.",Health Care,Hospital/Nursing Management
RGLS,Regulus Therapeutics Inc.,Health Care,Major Pharmaceuticals
RELV,"Reliv&#39; International, Inc.",Health Care,Major Pharmaceuticals
RLMD,"Relmada Therapeutics, Inc.",Health Care,Major Pharmaceuticals
RGEN,Repligen Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RMD,ResMed Inc.,Health Care,Medical/Dental Instruments
RVP,"Retractable Technologies, Inc.",Health Care,Medical/Dental Instruments
RTRX,"Retrophin, Inc.",Health Care,Major Pharmaceuticals
RVNC,"Revance Therapeutics, Inc.",Health Care,Major Pharmaceuticals
RWLK,ReWalk Robotics Ltd.,Health Care,Industrial Specialties
REXN,"Rexahn Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
RIGL,"Rigel Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
RAD,Rite Aid Corporation,Health Care,Medical/Nursing Services
RMTI,"Rockwell Medical, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
RTIX,"RTI Surgical Holdings, Inc.",Health Care,Industrial Specialties
RUBY,"Rubius Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SAGE,"Sage Therapeutics, Inc.",Health Care,Major Pharmaceuticals
SLRX,"Salarius Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SGMO,"Sangamo Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GCVRZ,Sanofi,Health Care,Major Pharmaceuticals
SNY,Sanofi,Health Care,Major Pharmaceuticals
SRPT,"Sarepta Therapeutics, Inc.",Health Care,Major Pharmaceuticals
SCYX,"SCYNEXIS, Inc.",Health Care,Major Pharmaceuticals
SGEN,"Seattle Genetics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
EYES,"Second Sight Medical Products, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SEEL,"Seelos Therapeutics, Inc.",Health Care,Major Pharmaceuticals
SEM,Select Medical Holdings Corporation,Health Care,Hospital/Nursing Management
SLS,"SELLAS Life Sciences Group, Inc. ",Health Care,Major Pharmaceuticals
SNCA,"Seneca Biopharma, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SESN,"Sesen Bio, Inc.",Health Care,Major Pharmaceuticals
SIEN,"Sientra, Inc.",Health Care,Industrial Specialties
SIGA,SIGA Technologies Inc.,Health Care,Major Pharmaceuticals
SILK,"Silk Road Medical, Inc.",Health Care,Medical/Dental Instruments
SINT,"SiNtx Technologies, Inc.",Health Care,Medical/Dental Instruments
SNN,"Smith & Nephew SNATS, Inc.",Health Care,Industrial Specialties
SLNO,"Soleno Therapeutics, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SNGX,"Soligenix, Inc.",Health Care,Major Pharmaceuticals
SNOA,"Sonoma Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SPHS,"Sophiris Bio, Inc.",Health Care,Major Pharmaceuticals
SRNE,"Sorrento Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SPPI,"Spectrum Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
STAA,STAAR Surgical Company,Health Care,Ophthalmic Goods
STML,"Stemline Therapeutics, Inc.",Health Care,Major Pharmaceuticals
STXS,"Stereotaxis, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
STE,STERIS plc,Health Care,Industrial Specialties
SSKN,"Strata Skin Sciences, Inc.",Health Care,Medical/Dental Instruments
SYK,Stryker Corporation,Health Care,Medical/Dental Instruments
SNSS,"Sunesis Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SSY,"SunLink Health Systems, Inc.",Health Care,Hospital/Nursing Management
SUPN,"Supernus Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SRDX,"Surmodics, Inc.",Health Care,Medical/Dental Instruments
SYNH,"Syneos Health, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
SYN,"Synthetic Biologics, Inc",Health Care,Major Pharmaceuticals
TTOO,"T2 Biosystems, Inc.",Health Care,Medical/Dental Instruments
TAK,Takeda Pharmaceutical Company Limited,Health Care,Major Pharmaceuticals
TNDM,"Tandem Diabetes Care, Inc.",Health Care,Medical/Dental Instruments
TARO,Taro Pharmaceutical Industries Ltd.,Health Care,Major Pharmaceuticals
TFX,Teleflex Incorporated,Health Care,Medical/Dental Instruments
TLGT,"Teligent, Inc.",Health Care,Major Pharmaceuticals
TENX,"Tenax Therapeutics, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
THC,Tenet Healthcare Corporation,Health Care,Hospital/Nursing Management
TTPH,"Tetraphase Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
TEVA,Teva Pharmaceutical Industries Limited,Health Care,Major Pharmaceuticals
TGTX,"TG Therapeutics, Inc.",Health Care,Major Pharmaceuticals
COO,"The Cooper Companies, Inc. ",Health Care,Ophthalmic Goods
ENSG,"The Ensign Group, Inc.",Health Care,Hospital/Nursing Management
TXMD,"TherapeuticsMD, Inc.",Health Care,Major Pharmaceuticals
THTX,Theratechnologies Inc.,Health Care,Major Pharmaceuticals
TBPH,"Theravance Biopharma, Inc.",Health Care,Major Pharmaceuticals
TMDI,Titan Medical Inc.,Health Care,Medical/Dental Instruments
TTNP,"Titan Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TVTY,"Tivity Health, Inc.",Health Care,Misc Health and Biotechnology Services
TNXP,Tonix Pharmaceuticals Holding Corp.,Health Care,Major Pharmaceuticals
TRXC,"TransEnterix, Inc.",Health Care,Medical/Dental Instruments
TRVN,"Trevena, Inc.",Health Care,Major Pharmaceuticals
TRVI,"Trevi Therapeutics, Inc.",Health Care,Major Pharmaceuticals
TRIL,Trillium Therapeutics Inc.,Health Care,Major Pharmaceuticals
TRIB,Trinity Biotech plc,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
TROV,"TrovaGene, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TRUP,"Trupanion, Inc.",Health Care,Medical Specialities
USPH,"U.S. Physical Therapy, Inc.",Health Care,Medical/Nursing Services
UFPT,"UFP Technologies, Inc.",Health Care,Medical/Dental Instruments
RARE,Ultragenyx Pharmaceutical Inc.,Health Care,Major Pharmaceuticals
QURE,uniQure N.V.,Health Care,Major Pharmaceuticals
UTHR,United Therapeutics Corporation,Health Care,Major Pharmaceuticals
UNH,UnitedHealth Group Incorporated,Health Care,Medical Specialities
UBX,"Unity Biotechnology, Inc.",Health Care,Major Pharmaceuticals
UHS,"Universal Health Services, Inc.",Health Care,Hospital/Nursing Management
UTMD,"Utah Medical Products, Inc.",Health Care,Medical/Dental Instruments
VNDA,Vanda Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
VAR,"Varian Medical Systems, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VBLT,Vascular Biogenics Ltd.,Health Care,Major Pharmaceuticals
VXRT,"Vaxart, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VBIV,"VBI Vaccines, Inc.",Health Care,Major Pharmaceuticals
VCYT,"Veracyte, Inc.",Health Care,Medical Specialities
VSTM,"Verastem, Inc.",Health Care,Major Pharmaceuticals
VCEL,Vericel Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VRML,"Vermillion, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals
VERU,Veru Inc.,Health Care,Major Pharmaceuticals
VMD,"Viemed Healthcare, Inc.",Health Care,Misc Health and Biotechnology Services
VIR,"Vir Biotechnology, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VTGN,"VistaGen Therapeutics, Inc.",Health Care,Major Pharmaceuticals
VIVE,"Viveve Medical, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VVUS,"VIVUS, Inc.",Health Care,Major Pharmaceuticals
VNRX,VolitionRX Limited,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
WBA,"Walgreens Boots Alliance, Inc.",Health Care,Medical/Nursing Services
WMGI,Wright Medical Group N.V.,Health Care,Industrial Specialties
XNCR,"Xencor, Inc.",Health Care,Major Pharmaceuticals
XENE,Xenon Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
XOMA,XOMA Corporation,Health Care,Major Pharmaceuticals
XTNT,"Xtant Medical Holdings, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
XTLB,XTL Biopharmaceuticals Ltd.,Health Care,Major Pharmaceuticals
ZFGN,"Zafgen, Inc.",Health Care,Major Pharmaceuticals
ZBH,"Zimmer Biomet Holdings, Inc.",Health Care,Industrial Specialties
ZIOP,ZIOPHARM Oncology Inc,Health Care,Major Pharmaceuticals
ZTS,Zoetis Inc.,Health Care,Major Pharmaceuticals
ZGNX,"Zogenix, Inc.",Health Care,Major Pharmaceuticals
ZOM,Zomedica Pharmaceuticals Corp.,Health Care,Major Pharmaceuticals
ZSAN,Zosano Pharma Corporation,Health Care,Major Pharmaceuticals
ZYXI,"Zynex, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
PIH,"1347 Property Insurance Holdings, Inc.",Finance,Property-Casualty Insurers
TURN,180 Degree Capital Corp.,Finance,Finance/Investors Services
FCCY,1st Constitution Bancorp (NJ),Finance,Savings Institutions
SRCE,1st Source Corporation,Finance,Major Banks
ABM,ABM Industries Incorporated,Finance,Diversified Commercial Services
ACNB,ACNB Corporation,Finance,Major Banks
AEB,Aegon NV,Finance,Life Insurance
AEG,Aegon NV,Finance,Life Insurance
AMG,"Affiliated Managers Group, Inc.",Finance,Investment Managers
AFL,Aflac Incorporated,Finance,Accident &Health Insurance
AGFS,"AgroFresh Solutions, Inc.",Finance,Business Services
ALACR,Alberton Acquisition Corporation,Finance,Business Services
ALRS,Alerus Financial Corporation,Finance,Major Banks
Y,Alleghany Corporation,Finance,Property-Casualty Insurers
AB,AllianceBernstein Holding L.P.,Finance,Investment Managers
NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",Finance,Finance: Consumer Services
ALL,Allstate Corporation (The),Finance,Property-Casualty Insurers
ALLY,Ally Financial Inc.,Finance,Major Banks
AAMC,Altisource Asset Management Corp,Finance,Real Estate
AMBC,"Ambac Financial Group, Inc.",Finance,Property-Casualty Insurers
AMCI,AMCI Acquisition Corp.,Finance,Business Services
ATAX,"America First Multifamily Investors, L.P.",Finance,Finance: Consumer Services
AEL,American Equity Investment Life Holding Company,Finance,Life Insurance
AXP,American Express Company,Finance,Finance: Consumer Services
AFG,"American Financial Group, Inc.",Finance,Property-Casualty Insurers
AIG,"American International Group, Inc.",Finance,Property-Casualty Insurers
AMNB,"American National Bankshares, Inc.",Finance,Major Banks
ANAT,American National Insurance Company,Finance,Life Insurance
ARL,"American Realty Investors, Inc.",Finance,Real Estate
AMRB,American River Bankshares,Finance,Major Banks
AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",Finance,Investment Managers
ABCB,Ameris Bancorp,Finance,Major Banks
AMSF,"AMERISAFE, Inc.",Finance,Property-Casualty Insurers
ASRV,AmeriServ Financial Inc.,Finance,Major Banks
ASRVP,AmeriServ Financial Inc.,Finance,Major Banks
ATLO,Ames National Corporation,Finance,Major Banks
AON,Aon plc,Finance,Specialty Insurers
APO,"Apollo Global Management, Inc",Finance,Investment Managers
ACGL,Arch Capital Group Ltd.,Finance,Property-Casualty Insurers
ARES,Ares Management Corporation,Finance,Investment Managers
ARGD,"Argo Group International Holdings, Ltd.",Finance,Specialty Insurers
ARGO,"Argo Group International Holdings, Ltd.",Finance,Specialty Insurers
AHH,"Armada Hoffler Properties, Inc.",Finance,Real Estate
AROW,Arrow Financial Corporation,Finance,Major Banks
AJG,Arthur J. Gallagher & Co.,Finance,Specialty Insurers
APAM,Artisan Partners Asset Management Inc.,Finance,Investment Managers
AMK,"AssetMark Financial Holdings, Inc.",Finance,Investment Managers
ASB,Associated Banc-Corp,Finance,Major Banks
AC,"Associated Capital Group, Inc.",Finance,Investment Bankers/Brokers/Service
AIZ,"Assurant, Inc.",Finance,Property-Casualty Insurers
AGO,Assured Guaranty Ltd.,Finance,Property-Casualty Insurers
ASFI,"Asta Funding, Inc.",Finance,Finance Companies
AAME,Atlantic American Corporation,Finance,Life Insurance
AUB,Atlantic Union Bankshares Corporation,Finance,Major Banks
ATLC,Atlanticus Holdings Corporation,Finance,Finance: Consumer Services
AFH,"Atlas Financial Holdings, Inc.",Finance,Property-Casualty Insurers
AUBN,"Auburn National Bancorporation, Inc.",Finance,Major Banks
AXS,Axis Capital Holdings Limited,Finance,Property-Casualty Insurers
AX,"Axos Financial, Inc.",Finance,Savings Institutions
AXO,"Axos Financial, Inc.",Finance,Savings Institutions
BANC,"Banc of California, Inc.",Finance,Major Banks
BANF,BancFirst Corporation,Finance,Major Banks
BANFP,BancFirst Corporation,Finance,Major Banks
BBAR,Banco BBVA Argentina S.A.,Finance,Commercial Banks
BBVA,Banco Bilbao Viscaya Argentaria S.A.,Finance,Commercial Banks
BBD,Banco Bradesco Sa,Finance,Major Banks
BBDO,Banco Bradesco Sa,Finance,Major Banks
BCH,Banco De Chile,Finance,Commercial Banks
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",Finance,Commercial Banks
BSBR,Banco Santander Brasil SA,Finance,Commercial Banks
BSAC,Banco Santander Chile,Finance,Commercial Banks
BSMX,"Banco Santander Mexico, S.A., Institucion de Ban",Finance,Commercial Banks
SAN,"Banco Santander, S.A.",Finance,Commercial Banks
CIB,BanColombia S.A.,Finance,Commercial Banks
BCTF,"Bancorp 34, Inc.",Finance,Savings Institutions
BFC,Bank First Corporation,Finance,Major Banks
BAC,Bank of America Corporation,Finance,Major Banks
BOCH,Bank of Commerce Holdings (CA),Finance,Major Banks
BOH,Bank of Hawaii Corporation,Finance,Major Banks
BMRC,Bank of Marin Bancorp,Finance,Major Banks
BMO,Bank Of Montreal,Finance,Commercial Banks
BNS,Bank of Nova Scotia (The),Finance,Major Banks
BKSC,Bank of South Carolina Corp.,Finance,Major Banks
BOTJ,"Bank of the James Financial Group, Inc.",Finance,Major Banks
OZK,Bank OZK,Finance,Major Banks
BFIN,BankFinancial Corporation,Finance,Savings Institutions
BKU,"BankUnited, Inc.",Finance,Savings Institutions
BWFG,"Bankwell Financial Group, Inc.",Finance,Major Banks
BANR,Banner Corporation,Finance,Major Banks
BHB,"Bar Harbor Bankshares, Inc.",Finance,Major Banks
BCS,Barclays PLC,Finance,Commercial Banks
GLG,"Bat Group, Inc.",Finance,Major Banks
BCML,BayCom Corp,Finance,Major Banks
BBX,BBX Capital Corporation,Finance,Real Estate
BCBP,"BCB Bancorp, Inc. (NJ)",Finance,Savings Institutions
BHLB,"Berkshire Hills Bancorp, Inc.",Finance,Banks
BGCP,"BGC Partners, Inc.",Finance,Investment Bankers/Brokers/Service
BLK,"BlackRock, Inc.",Finance,Investment Bankers/Brokers/Service
BCOR,"Blucora, Inc.",Finance,Finance: Consumer Services
BCRH,Blue Capital Reinsurance Holdings Ltd.,Finance,Property-Casualty Insurers
BRBS,"Blue Ridge Bankshares, Inc.",Finance,Major Banks
BOKF,BOK Financial Corporation,Finance,Major Banks
BPFH,"Boston Private Financial Holdings, Inc.",Finance,Major Banks
BDGE,"Bridge Bancorp, Inc.",Finance,Major Banks
BHF,"Brighthouse Financial, Inc.",Finance,Life Insurance
BSA,BrightSphere Investment Group Inc.,Finance,Investment Managers
BSIG,BrightSphere Investment Group Inc.,Finance,Investment Managers
BYFC,Broadway Financial Corporation,Finance,Savings Institutions
BPY,Brookfield Property Partners L.P.,Finance,Real Estate
BRKL,"Brookline Bancorp, Inc.",Finance,Savings Institutions
BRO,"Brown & Brown, Inc.",Finance,Specialty Insurers
BMTC,Bryn Mawr Bank Corporation,Finance,Major Banks
CFFI,C&F Financial Corporation,Finance,Major Banks
PFH,CABCO Series 2004-101 Trust,Finance,Finance: Consumer Services
CATC,Cambridge Bancorp,Finance,Major Banks
CAC,Camden National Corporation,Finance,Major Banks
CM,Canadian Imperial Bank of Commerce,Finance,Commercial Banks
CCBG,Capital City Bank Group,Finance,Major Banks
COF,Capital One Financial Corporation,Finance,Major Banks
CFFN,"Capitol Federal Financial, Inc.",Finance,Savings Institutions
CARO,Carolina Financial Corporation,Finance,Major Banks
CARV,"Carver Bancorp, Inc.",Finance,Savings Institutions
CATY,Cathay General Bancorp,Finance,Major Banks
CBFV,"CB Financial Services, Inc.",Finance,Major Banks
CBRE,"CBRE Group, Inc.",Finance,Real Estate
CSFL,CenterState Bank Corporation,Finance,Major Banks
CFBK,Central Federal Corporation,Finance,Major Banks
CVCY,Central Valley Community Bancorp,Finance,Major Banks
CNBKA,"Century Bancorp, Inc.",Finance,Major Banks
CHMG,Chemung Financial Corp,Finance,Major Banks
JRJC,China Finance Online Co. Limited,Finance,Investment Bankers/Brokers/Service
HGSH,"China HGS Real Estate, Inc.",Finance,Real Estate
LFC,China Life Insurance Company Limited,Finance,Life Insurance
CB,Chubb Limited,Finance,Property-Casualty Insurers
CCX,Churchill Capital Corp II,Finance,Business Services
